,"('<s>', 'get') ",6,0.00139958
648,"('dannymcevoy', 'haha') ",1,1
649,"('haha', 'leave') ",1,0.00990099
650,"('leave', 'hull') ",1,0.047619048
651,"('hull', 'alone') ",1,1
652,"('alone', 'yeah') ",1,0.066666667
653,"('yeah', 'mate') ",1,0.014705882
654,"('mate', '</s>') ",1,0.25
655,"('<s>', 'good') ",34,0.007930954
656,"('good', 'morning') ",39,0.148288973
657,"('morning', 'ugh') ",1,0.009174312
658,"('ugh', 'clean') ",1,0.029411765
659,"('clean', 'room') ",2,0.222222222
660,"('room', '</s>') ",2,0.125
661,"('<s>', 'uyennguyen') ",1,0.000233263
662,"('uyennguyen', 'wanted') ",1,1
663,"('wanted', 'upset') ",1,0.047619048
664,"('upset', 'day') ",1,0.2
665,"('day', '</s>') ",53,0.221757322
666,"('<s>', 'decided') ",1,0.000233263
667,"('decided', 'run') ",1,0.166666667
668,"('run', 'laptop') ",1,0.058823529
669,"('laptop', 'battery') ",1,0.111111111
670,"('battery', 'power') ",1,0.166666667
671,"('power', 'cord') ",1,0.2
672,"('cord', 'case') ",1,0.5
673,"('case', 'power') ",2,0.25
674,"('power', 'surge') ",1,0.2
675,"('surge', 'stormy') ",1,1
676,"('stormy', '</s>') ",1,1
677,"('<s>', 'hey') ",13,0.003032424
678,"('hey', 'someones') ",1,0.016393443
679,"('someones', 'happy') ",1,0.5
680,"('happy', 'someone') ",1,0.013333333
681,"('someone', 'aka') ",1,0.029411765
682,"('aka', '</s>') ",1,0.25
683,"('<s>', 'fear') ",1,0.000233263
684,"('fear', 'come') ",1,0.5
685,"('come', 'back') ",6,0.083333333
686,"('back', 'ride') ",1,0.00621118
687,"('ride', '</s>') ",3,0.176470588
688,"('<s>', 'peace') ",1,0.000233263
689,"('peace', 'knocked') ",1,0.166666667
690,"('knocked', 'door') ",1,1
691,"('door', 'see') ",1,1
692,"('see', 'wanted') ",1,0.007518797
693,"('wanted', 'kfc') ",1,0.047619048
694,"('kfc', 'guess') ",1,1
695,"('guess', 'sleeping') ",1,0.035714286
696,"('sleeping', 'lol') ",1,0.25
697,"('lol', '</s>') ",75,0.423728814
698,"('<s>', 'markvanbaale') ",1,0.000233263
699,"('markvanbaale', 'see') ",1,1
700,"('see', 'anything') ",1,0.007518797
701,"('anything', 'watched') ",1,0.035714286
702,"('watched', 'awhile') ",1,0.066666667
703,"('awhile', 'earlier') ",1,0.5
704,"('earlier', 'evening') ",1,0.25
705,"('evening', 'get') ",1,0.076923077
706,"('get', 'back') ",8,0.032520325
707,"('back', 'deadlines') ",1,0.00621118
708,"('deadlines', '</s>') ",1,1
709,"('<s>', 'courtney') ",2,0.000466527
710,"('courtney', 'well') ",1,0.333333333
711,"('well', 'breaking') ",1,0.011111111
712,"('breaking', 'vodka') ",1,0.111111111
713,"('vodka', 'lemon') ",1,0.5
714,"('lemon', 'drop') ",1,0.5
715,"('drop', '</s>') ",1,0.5
716,"('<s>', 'grad') ",1,0.000233263
717,"('grad', 'party') ",2,0.4
718,"('party', 'work') ",1,0.04
719,"('work', 'seth') ",1,0.005714286
720,"('seth', 'love') ",1,1
721,"('love', 'summer') ",1,0.005050505
722,"('summer', '</s>') ",10,0.294117647
723,"('<s>', 'really') ",32,0.007464427
724,"('really', 'needs') ",2,0.013793103
725,"('needs', 'start') ",1,0.055555556
726,"('start', 'tanning') ",1,0.038461538
727,"('tanning', 'right') ",1,0.333333333
728,"('right', 'arm') ",1,0.011904762
729,"('arm', 'ugh') ",1,0.142857143
730,"('ugh', 'left') ",1,0.029411765
731,"('left', 'arm') ",1,0.03030303
732,"('arm', 'dark') ",1,0.142857143
733,"('dark', 'driving') ",1,0.25
734,"('driving', '</s>') ",1,0.111111111
735,"('<s>', 'waiting') ",8,0.001866107
736,"('waiting', 'scrappers') ",1,0.04
737,"('scrappers', 'come') ",1,1
738,"('come', 'pick') ",1,0.013888889
739,"('pick', 'old') ",1,0.166666667
740,"('old', 'saab') ",1,0.023255814
741,"('saab', '</s>') ",1,1
742,"('<s>', 'went') ",7,0.001632843
743,"('went', 'bed') ",2,0.066666667
744,"('bed', 'physically') ",1,0.016666667
745,"('physically', 'pain') ",1,0.5
746,"('pain', 'work') ",1,0.076923077
747,"('work', 'sicker') ",1,0.005714286
748,"('sicker', 'years') ",1,1
749,"('years', 'coffee') ",1,0.058823529
750,"('coffee', '</s>') ",8,0.32
751,"('<s>', 'traffic') ",1,0.000233263
752,"('traffic', 'moving') ",1,0.2
753,"('moving', 'snail') ",1,0.142857143
754,"('snail', 'pace') ",1,1
755,"('pace', 'queen') ",1,0.5
756,"('queen', 'street') ",1,0.333333333
757,"('street', 'east') ",1,0.125
758,"('east', 'streetcar') ",1,0.166666667
759,"('streetcar', 'moved') ",1,1
760,"('moved', 'one') ",1,0.142857143
761,"('one', 'block') ",1,0.008264463
762,"('block', 'minutes') ",1,0.25
763,"('minutes', 'university') ",1,0.090909091
764,"('university', 'york') ",1,1
765,"('york', '</s>') ",2,0.5
766,"('<s>', 'davidarchie') ",5,0.001166317
767,"('davidarchie', 'make') ",1,0.2
768,"('make', 'sing') ",1,0.012987013
769,"('sing', 'song') ",1,0.111111111
770,"('song', 'stage') ",1,0.028571429
771,"('stage', 'song') ",1,1
772,"('song', 'amp') ",1,0.028571429
773,"('amp', 'glad') ",1,0.006711409
774,"('glad', 'fun') ",1,0.035714286
775,"('fun', '</s>') ",20,0.338983051
776,"('<s>', 'web') ",1,0.000233263
777,"('web', 'server') ",1,0.333333333
778,"('server', 'sorry') ",1,0.142857143
779,"('sorry', 'inconvenience') ",1,0.015151515
780,"('inconvenience', 'time') ",1,1
781,"('time', 'start') ",1,0.006666667
782,"('start', 'shopping') ",1,0.038461538
783,"('shopping', 'new') ",1,0.0625
784,"('new', 'host') ",1,0.008
785,"('host', 'guess') ",1,1
786,"('guess', '</s>') ",8,0.285714286
787,"('<s>', 'smithycurt') ",1,0.000233263
788,"('smithycurt', 'nobbbbbyyy') ",1,1
789,"('nobbbbbyyy', 'nobby') ",1,1
790,"('nobby', 'nob') ",1,1
791,"('nob', 'rotty') ",1,1
792,"('rotty', '</s>') ",1,1
793,"('<s>', 'tweetdeck') ",2,0.000466527
794,"('tweetdeck', 'stopped') ",1,0.125
795,"('stopped', 'working') ",1,0.25
796,"('working', 'bahh') ",1,0.021276596
797,"('bahh', '</s>') ",1,1
798,"('<s>', 'hair') ",2,0.000466527
799,"('hair', 'looks') ",1,0.083333333
800,"('looks', 'sicckkkk') ",1,0.027027027
801,"('sicckkkk', 'happy') ",1,1
802,"('happy', 'mothers') ",8,0.106666667
803,"('mothers', 'day') ",11,0.6875
804,"('day', 'mothers') ",2,0.008368201
805,"('mothers', '</s>') ",1,0.0625
806,"('<s>', 'stephanie') ",1,0.000233263
807,"('stephanie', 'pratt') ",1,1
808,"('pratt', 'tells') ",1,1
809,"('tells', 'mtv') ",1,1
810,"('mtv', 'news') ",1,0.166666667
811,"('news', 'quot') ",1,0.045454545
812,"('quot', 'hills') ",2,0.009803922
813,"('hills', 'make') ",1,0.125
814,"('make', 'bulimic') ",1,0.012987013
815,"('bulimic', 'quot') ",1,1
816,"('quot', 'better') ",1,0.004901961
817,"('better', 'still') ",1,0.014084507
818,"('still', 'half') ",1,0.007936508
819,"('half', 'story') ",1,0.066666667
820,"('story', 'missing') ",1,0.2
821,"('missing', '</s>') ",2,0.105263158
822,"('<s>', 'hell') ",2,0.000466527
823,"('hell', 'weekend') ",1,0.083333333
824,"('weekend', 'one') ",2,0.036363636
825,"('one', 'second') ",1,0.008264463
826,"('second', 'friday') ",1,0.125
827,"('friday', 'woke') ",1,0.033333333
828,"('woke', 'monday') ",1,0.04
829,"('monday', 'sad') ",1,0.047619048
830,"('sad', 'sad') ",2,0.023809524
831,"('sad', 'sad') ",2,0.023809524
832,"('sad', 'state') ",1,0.011904762
833,"('state', 'afairs') ",1,0.125
834,"('afairs', '</s>') ",1,1
835,"('<s>', 'tweetdeck') ",2,0.000466527
836,"('tweetdeck', 'updated') ",1,0.125
837,"('updated', 'fix') ",1,0.166666667
838,"('fix', 'crash') ",1,0.125
839,"('crash', 'removed') ",1,0.2
840,"('removed', 'minimize') ",1,0.5
841,"('minimize', 'systray') ",1,1
842,"('systray', 'totally') ",1,1
843,"('totally', 'blows') ",1,0.04
844,"('blows', '</s>') ",1,0.5
845,"('<s>', 'fashionsourcing') ",1,0.000233263
846,"('fashionsourcing', 'thanks') ",1,1
847,"('thanks', 'invite') ",1,0.008
848,"('invite', 'swamped') ",1,0.142857143
849,"('swamped', 'able') ",1,1
850,"('able', 'make') ",2,0.117647059
851,"('make', 'leaving') ",1,0.012987013
852,"('leaving', 'hopefully') ",1,0.083333333
853,"('hopefully', '</s>') ",6,0.25
854,"('<s>', 'really') ",32,0.007464427
855,"('really', 'tired') ",2,0.013793103
856,"('tired', 'man') ",1,0.023255814
857,"('man', '</s>') ",7,0.184210526
858,"('<s>', 'lounging') ",1,0.000233263
859,"('lounging', 'got') ",1,1
860,"('got', 'sore') ",1,0.006134969
861,"('sore', 'head') ",1,0.111111111
862,"('head', '</s>') ",5,0.2
863,"('<s>', 'alexispratsides') ",1,0.000233263
864,"('alexispratsides', 'thanks') ",1,1
865,"('thanks', 'lol') ",2,0.016
866,"('lol', 'sadly') ",1,0.005649718
867,"('sadly', 'waaahhhhh') ",1,0.142857143
868,"('waaahhhhh', '</s>') ",1,1
869,"('<s>', 'bye') ",1,0.000233263
870,"('bye', 'everyone') ",1,0.125
871,"('everyone', '</s>') ",4,0.121212121
872,"('<s>', 'studin') ",1,0.000233263
873,"('studin', 'test') ",1,1
874,"('test', 'tomorrow') ",2,0.153846154
875,"('tomorrow', '</s>') ",37,0.352380952
876,"('<s>', 'ngl') ",1,0.000233263
877,"('ngl', 'finishing') ",1,1
878,"('finishing', 'effy') ",1,0.333333333
879,"('effy', 'emily') ",1,0.5
880,"('emily', 'fic') ",1,1
881,"('fic', 'got') ",1,1
882,"('got', 'puppy') ",1,0.006134969
883,"('puppy', 'much') ",1,0.142857143
884,"('much', 'love') ",5,0.050505051
885,"('love', 'ridiculous') ",1,0.005050505
886,"('ridiculous', 'completely') ",1,0.5
887,"('completely', 'made') ",1,0.333333333
888,"('made', 'night') ",3,0.088235294
889,"('night', 'ecstatic') ",1,0.008695652
890,"('ecstatic', '</s>') ",1,1
891,"('<s>', 'rotflmao') ",1,0.000233263
892,"('rotflmao', 'quot') ",1,1
893,"('quot', 'muthu') ",2,0.009803922
894,"('muthu', 'kodi') ",1,0.5
895,"('kodi', 'kawadi') ",1,1
896,"('kawadi', 'hada') ",1,1
897,"('hada', 'quot') ",1,0.5
898,"('quot', 'tamil') ",1,0.004901961
899,"('tamil', 'quot') ",1,1
900,"('quot', 'muthu') ",2,0.009803922
901,"('muthu', 'would') ",1,0.5
902,"('would', 'come') ",2,0.030769231
903,"('come', 'bath') ",1,0.013888889
904,"('bath', 'quot') ",1,0.25
905,"('quot', 'wtf') ",1,0.004901961
906,"('wtf', '</s>') ",2,0.5
907,"('<s>', 'hmm') ",1,0.000233263
908,"('hmm', 'make') ",1,0.125
909,"('make', 'choice') ",1,0.012987013
910,"('choice', 'decided') ",1,0.142857143
911,"('decided', 'food') ",1,0.166666667
912,"('food', 'inc') ",1,0.04
913,"('inc', 'reception') ",1,1
914,"('reception', 'screening') ",1,0.5
915,"('screening', 'instead') ",1,1
916,"('instead', 'hanging') ",1,0.083333333
917,"('hanging', 'scgeek') ",1,0.111111111
918,"('scgeek', 'dinner') ",1,1
919,"('dinner', '</s>') ",3,0.176470588
920,"('<s>', 'tyrone') ",1,0.000233263
921,"('tyrone', 'thanks') ",1,1
922,"('thanks', 'making') ",1,0.008
923,"('making', 'years') ",1,0.058823529
924,"('years', 'golf') ",1,0.058823529
925,"('golf', 'course') ",1,0.333333333
926,"('course', 'unforgettable') ",1,0.111111111
927,"('unforgettable', 'rip') ",1,1
928,"('rip', '</s>') ",2,0.4
929,"('<s>', 'chuckiem') ",1,0.000233263
930,"('chuckiem', 'good') ",1,1
931,"('good', 'night') ",13,0.049429658
932,"('night', '</s>') ",30,0.260869565
933,"('<s>', 'dmv') ",1,0.000233263
934,"('dmv', 'physical') ",1,1
935,"('physical', 'exam') ",1,1
936,"('exam', 'shuttle') ",1,0.045454545
937,"('shuttle', 'job') ",1,1
938,"('job', '</s>') ",5,0.2
939,"('<s>', 'play') ",1,0.000233263
940,"('play', 'golf') ",1,0.029411765
941,"('golf', 'wonderful') ",1,0.333333333
942,"('wonderful', 'husband') ",1,0.090909091
943,"('husband', 'took') ",1,0.25
944,"('took', 'day') ",1,0.055555556
945,"('day', 'kids') ",2,0.008368201
946,"('kids', 'still') ",1,0.047619048
947,"('still', 'school') ",2,0.015873016
948,"('school', '</s>') ",10,0.178571429
949,"('<s>', 'micheleknight') ",1,0.000233263
950,"('micheleknight', 'awww') ",1,1
951,"('awww', 'picasso') ",1,0.05
952,"('picasso', 'cute') ",1,1
953,"('cute', '</s>') ",9,0.5
954,"('<s>', 'shower') ",2,0.000466527
955,"('shower', 'smoke') ",1,0.090909091
956,"('smoke', 'time') ",1,0.25
957,"('time', 'razzle') ",1,0.006666667
958,"('razzle', 'dazzle') ",1,1
959,"('dazzle', '</s>') ",1,1
960,"('<s>', 'want') ",16,0.003732214
961,"('want', 'chinese') ",1,0.008264463
962,"('chinese', 'tea') ",1,0.5
963,"('tea', 'yet') ",1,0.111111111
964,"('yet', 'another') ",2,0.046511628
965,"('another', 'leaflet') ",1,0.023809524
966,"('leaflet', 'came') ",1,1
967,"('came', 'mail') ",1,0.071428571
968,"('mail', 'slot') ",1,0.111111111
969,"('slot', 'minute') ",1,1
970,"('minute', 'ago') ",1,0.25
971,"('ago', 'luton') ",1,0.045454545
972,"('luton', 'really') ",1,1
973,"('really', 'looking') ",1,0.006896552
974,"('looking', 'like') ",2,0.060606061
975,"('like', 'fast') ",1,0.005208333
976,"('fast', 'food') ",1,0.111111111
977,"('food', '</s>') ",5,0.2
978,"('<s>', 'away') ",2,0.000466527
979,"('away', 'wasps') ",1,0.029411765
980,"('wasps', '</s>') ",1,1
981,"('<s>', 'jacdo') ",1,0.000233263
982,"('jacdo', 'hey') ",1,1
983,"('hey', 'jacks') ",1,0.016393443
984,"('jacks', 'looking') ",1,0.5
985,"('looking', 'cool') ",1,0.03030303
986,"('cool', 'food') ",1,0.025641026
987,"('food', 'place') ",1,0.04
988,"('place', 'suggestions') ",1,0.05
989,"('suggestions', 'runs') ",1,0.25
990,"('runs', 'hides') ",1,0.5
991,"('hides', '</s>') ",1,1
992,"('<s>', 'love') ",27,0.006298111
993,"('love', 'andy') ",1,0.005050505
994,"('andy', 'richter') ",1,0.5
995,"('richter', 'back') ",1,1
996,"('back', 'joel') ",1,0.00621118
997,"('joel', '</s>') ",1,0.5
998,"('<s>', 'sportschick') ",1,0.000233263
999,"('sportschick', 'going') ",1,1
1000,"('going', 'soo') ",1,0.005586592
1001,"('soo', 'love') ",1,0.071428571
1002,"('love', 'pink') ",1,0.005050505
1003,"('pink', 'sings') ",1,0.142857143
1004,"('sings', 'glitter') ",1,0.5
1005,"('glitter', 'air') ",1,0.5
1006,"('air', 'show') ",1,0.111111111
1007,"('show', 'soo') ",1,0.024390244
1008,"('soo', 'amazing') ",1,0.071428571
1009,"('amazing', 'beautiful') ",1,0.027777778
1010,"('beautiful', '</s>') ",4,0.181818182
1011,"('<s>', 'watching') ",30,0.006997901
1012,"('watching', 'army') ",1,0.015625
1013,"('army', 'wives') ",1,0.5
1014,"('wives', 'always') ",1,1
1015,"('always', 'makes') ",2,0.041666667
1016,"('makes', 'cry') ",1,0.041666667
1017,"('cry', '</s>') ",4,0.333333333
1018,"('<s>', 'johnny') ",1,0.000233263
1019,"('johnny', 'trouble') ",1,0.5
1020,"('trouble', 'ive') ",1,0.166666667
1021,"('ive', 'dealing') ",1,0.125
1022,"('dealing', 'roomate') ",1,0.5
1023,"('roomate', 'crap') ",1,1
1024,"('crap', 'aside') ",1,0.090909091
1025,"('aside', 'nothing') ",1,1
1026,"('nothing', 'cleaning') ",1,0.029411765
1027,"('cleaning', 'alot') ",1,0.125
1028,"('alot', 'miss') ",1,0.2
1029,"('miss', 'abi') ",1,0.011111111
1030,"('abi', '</s>') ",1,1
1031,"('<s>', 'got') ",37,0.008630744
1032,"('got', 'pulled') ",1,0.006134969
1033,"('pulled', 'nevada') ",1,0.333333333
1034,"('nevada', 'state') ",1,1
1035,"('state', 'popos') ",1,0.125
1036,"('popos', 'quite') ",1,1
1037,"('quite', 'grand') ",1,0.125
1038,"('grand', '</s>') ",1,0.2
1039,"('<s>', 'hisfitness') ",1,0.000233263
1040,"('hisfitness', 'thanks') ",1,1
1041,"('thanks', 'marketing') ",1,0.008
1042,"('marketing', 'guy') ",1,0.333333333
1043,"('guy', 'left') ",1,0.058823529
1044,"('left', 'canvass') ",1,0.03030303
1045,"('canvass', 'leader') ",1,1
1046,"('leader', 'center') ",1,0.5
1047,"('center', 'politician') ",1,0.5
1048,"('politician', 'right') ",1,1
1049,"('right', 'tomorrow') ",1,0.011904762
1050,"('tomorrow', 'mitm') ",1,0.00952381
1051,"('mitm', '</s>') ",1,1
1052,"('<s>', 'amazingphil') ",1,0.000233263
1053,"('amazingphil', 'morning') ",1,1
1054,"('morning', 'roarface') ",1,0.009174312
1055,"('roarface', '</s>') ",1,1
1056,"('<s>', 'arm') ",3,0.00069979
1057,"('arm', 'still') ",1,0.142857143
1058,"('still', 'hurts') ",2,0.015873016
1059,"('hurts', 'pulled') ",1,0.052631579
1060,"('pulled', 'yesterday') ",1,0.333333333
1061,"('yesterday', '</s>') ",8,0.380952381
1062,"('<s>', 'finished') ",19,0.004432004
1063,"('finished', 'saying') ",1,0.037037037
1064,"('saying', 'prayers') ",1,0.1
1065,"('prayers', '</s>') ",3,0.75
1066,"('<s>', 'wendym') ",1,0.000233263
1067,"('wendym', 'yeah') ",1,1
1068,"('yeah', 'watch') ",1,0.014705882
1069,"('watch', 'lot') ",2,0.045454545
1070,"('lot', 'new') ",1,0.041666667
1071,"('new', 'movies') ",1,0.008
1072,"('movies', 'actually') ",1,0.090909091
1073,"('actually', 'watch') ",1,0.035714286
1074,"('watch', 'lot') ",2,0.045454545
1075,"('lot', 'movies') ",1,0.041666667
1076,"('movies', 'doctor') ",1,0.090909091
1077,"('doctor', '</s>') ",1,0.142857143
1078,"('<s>', 'precise') ",1,0.000233263
1079,"('precise', 'public') ",1,1
1080,"('public', 'education') ",1,0.2
1081,"('education', 'best') ",1,1
1082,"('best', 'defense') ",1,0.021276596
1083,"('defense', 'private') ",1,1
1084,"('private', 'deflation') ",1,0.25
1085,"('deflation', '</s>') ",1,1
1086,"('<s>', 'kids') ",1,0.000233263
1087,"('kids', 'party') ",1,0.047619048
1088,"('party', 'sun') ",1,0.04
1089,"('sun', '</s>') ",8,0.258064516
1090,"('<s>', 'nathalichristy') ",1,0.000233263
1091,"('nathalichristy', 'les') ",1,1
1092,"('les', 'les') ",1,0.333333333
1093,"('les', 'dan') ",1,0.333333333
1094,"('dan', 'less') ",1,0.333333333
1095,"('less', 'aahahahah') ",1,0.090909091
1096,"('aahahahah', 'liburan') ",1,1
1097,"('liburan', 'kmn') ",1,1
1098,"('kmn', 'hehe') ",1,1
1099,"('hehe', '</s>') ",9,0.75
1100,"('<s>', 'painted') ",1,0.000233263
1101,"('painted', 'rims') ",1,1
1102,"('rims', 'car') ",1,1
1103,"('car', '</s>') ",3,0.176470588
1104,"('<s>', 'matthardybrand') ",1,0.000233263
1105,"('matthardybrand', 'lucky') ",1,1
1106,"('lucky', 'good') ",1,0.071428571
1107,"('good', 'friends') ",1,0.003802281
1108,"('friends', 'sure') ",1,0.019230769
1109,"('sure', 'already') ",1,0.027777778
1110,"('already', 'knew') ",1,0.021276596
1111,"('knew', '</s>') ",2,0.222222222
1112,"('<s>', 'finished') ",19,0.004432004
1113,"('finished', 'money') ",1,0.037037037
1114,"('money', 'stars') ",1,0.037037037
1115,"('stars', 'played') ",1,0.2
1116,"('played', 'far') ",1,0.166666667
1117,"('far', 'aggressive') ",1,0.047619048
1118,"('aggressive', 'trying') ",1,1
1119,"('trying', 'build') ",1,0.028571429
1120,"('build', 'monster') ",1,0.333333333
1121,"('monster', 'stack') ",1,0.5
1122,"('stack', 'approaching') ",1,0.5
1123,"('approaching', 'bubble') ",1,0.5
1124,"('bubble', '</s>') ",1,0.25
1125,"('<s>', 'nani') ",1,0.000233263
1126,"('nani', 'tati') ",1,1
1127,"('tati', 'love') ",1,1
1128,"('love', 'family') ",1,0.005050505
1129,"('family', 'going') ",1,0.058823529
1130,"('going', 'grad') ",1,0.005586592
1131,"('grad', 'night') ",1,0.2
1132,"('night', 'soon') ",2,0.017391304
1133,"('soon', '</s>') ",14,0.311111111
1134,"('<s>', 'maryjors') ",1,0.000233263
1135,"('maryjors', 'back') ",1,1
1136,"('back', 'thought') ",1,0.00621118
1137,"('thought', 'left') ",1,0.041666667
1138,"('left', '</s>') ",8,0.242424242
1139,"('<s>', 'use') ",2,0.000466527
1140,"('use', 'stumbleupon') ",1,0.047619048
1141,"('stumbleupon', 'please') ",1,1
1142,"('please', 'give') ",3,0.073170732
1143,"('give', 'site') ",1,0.038461538
1144,"('site', 'thumbs') ",1,0.090909091
1145,"('thumbs', '</s>') ",1,0.5
1146,"('<s>', 'bedoggtde') ",1,0.000233263
1147,"('bedoggtde', 'awww') ",1,1
1148,"('awww', 'little') ",1,0.05
1149,"('little', 'cousin') ",1,0.022222222
1150,"('cousin', 'cute') ",1,0.166666667
1151,"('cute', 'get') ",1,0.055555556
1152,"('get', 'daddy') ",1,0.004065041
1153,"('daddy', '</s>') ",1,0.166666667
1154,"('<s>', 'bet') ",1,0.000233263
1155,"('bet', 'mistaking') ",1,0.142857143
1156,"('mistaking', 'nah') ",1,1
1157,"('nah', 'surprised') ",1,0.2
1158,"('surprised', '</s>') ",1,0.5
1159,"('<s>', 'omerrr') ",1,0.000233263
1160,"('omerrr', 'hoping') ",1,1
1161,"('hoping', 'subzero') ",1,0.058823529
1162,"('subzero', 'ice') ",1,1
1163,"('ice', 'creap') ",1,0.090909091
1164,"('creap', 'party') ",1,1
1165,"('party', '</s>') ",5,0.2
1166,"('<s>', 'mommo') ",1,0.000233263
1167,"('mommo', 'thanks') ",1,1
1168,"('thanks', 'feel') ",1,0.008
1169,"('feel', 'need') ",1,0.010309278
1170,"('need', 'fly') ",1,0.010309278
1171,"('fly', 'paitnbrush') ",1,0.142857143
1172,"('paitnbrush', 'name') ",1,1
1173,"('name', 'bring') ",1,0.058823529
1174,"('bring', 'linux') ",1,0.066666667
1175,"('linux', 'guru') ",1,0.5
